data,mandante,estado_mandante,visitante,estado_visitante,gols_mandante,gols_visitante,temporada,rodada,resultado_mandante
2012-10-10 22:00:00,Internacional-RS,RS,Atletico-MG,MG,3,0,2012,29,V
2012-10-10 22:00:00,Vasco da Gama-RJ,RJ,Sao Paulo-SP,SP,0,2,2012,29,D
2012-10-10 22:00:00,Corinthians-SP,SP,Flamengo-RJ,RJ,3,2,2012,29,V
2012-10-11 21:00:00,Palmeiras-SP,SP,Coritiba-PR,PR,0,1,2012,29,D
2012-10-11 21:00:00,Sport-PE,PE,Gremio-RS,RS,1,3,2012,29,D
2012-10-13 18:30:00,Atletico-GO,GO,Internacional-RS,RS,3,1,2012,30,V
2012-10-13 18:30:00,Flamengo-RJ,RJ,Cruzeiro-MG,MG,1,1,2012,30,E
2012-10-13 21:00:00,Portuguesa-SP,SP,Corinthians-SP,SP,1,1,2012,30,E
2012-10-14 16:00:00,Santos-SP,SP,Vasco da Gama-RJ,RJ,2,0,2012,30,V
2012-10-14 16:00:00,Sao Paulo-SP,SP,Figueirense-SC,SC,2,0,2012,30,V
2012-10-14 16:00:00,Atletico-MG,MG,Sport-PE,PE,2,1,2012,30,V
2012-10-14 16:00:00,Coritiba-PR,PR,Bahia-BA,BA,2,1,2012,30,V
2012-10-14 16:00:00,Nautico-PE,PE,Palmeiras-SP,SP,1,0,2012,30,V
2012-10-14 18:30:00,Fluminense-RJ,RJ,Ponte Preta-SP,SP,2,1,2012,30,V
2012-10-14 18:30:00,Gremio-RS,RS,Botafogo-RJ,RJ,1,1,2012,30,E
2012-10-17 19:30:00,Bahia-BA,BA,Palmeiras-SP,SP,0,1,2012,31,D
2012-10-17 19:30:00,Fluminense-RJ,RJ,Gremio-RS,RS,2,2,2012,31,E
2012-10-17 19:30:00,Coritiba-PR,PR,Nautico-PE,PE,2,1,2012,31,V
2012-10-17 19:30:00,Internacional-RS,RS,Figueirense-SC,SC,2,3,2012,31,D
2012-10-17 22:00:00,Santos-SP,SP,Atletico-MG,MG,2,2,2012,31,E
2012-10-17 22:00:00,Cruzeiro-MG,MG,Corinthians-SP,SP,2,0,2012,31,V
2012-10-17 22:00:00,Portuguesa-SP,SP,Flamengo-RJ,RJ,0,0,2012,31,E
2012-10-18 21:00:00,Botafogo-RJ,RJ,Vasco da Gama-RJ,RJ,3,2,2012,31,V
2012-10-18 21:00:00,Sao Paulo-SP,SP,Atletico-GO,GO,2,0,2012,31,V
2012-10-18 21:00:00,Sport-PE,PE,Ponte Preta-SP,SP,3,1,2012,31,V
2012-10-20 18:30:00,Gremio-RS,RS,Coritiba-PR,PR,0,0,2012,32,E
2012-10-20 18:30:00,Corinthians-SP,SP,Bahia-BA,BA,1,1,2012,32,E
2012-10-20 18:30:00,Palmeiras-SP,SP,Cruzeiro-MG,MG,2,0,2012,32,V
2012-10-21 16:00:00,Flamengo-RJ,RJ,Sao Paulo-SP,SP,1,0,2012,32,V
2012-10-21 16:00:00,Atletico-MG,MG,Fluminense-RJ,RJ,3,2,2012,32,V
2012-10-21 16:00:00,Nautico-PE,PE,Portuguesa-SP,SP,0,0,2012,32,E
2012-10-21 18:30:00,Ponte Preta-SP,SP,Santos-SP,SP,1,0,2012,32,V
2012-10-21 18:30:00,Atletico-GO,GO,Sport-PE,PE,0,1,2012,32,D
2012-10-24 20:30:00,Vasco da Gama-RJ,RJ,Internacional-RS,RS,1,2,2012,32,D
2012-10-24 22:00:00,Figueirense-SC,SC,Botafogo-RJ,RJ,0,2,2012,32,D
2012-10-25 21:00:00,Fluminense-RJ,RJ,Coritiba-PR,PR,2,1,2012,33,V
2012-10-25 21:00:00,Santos-SP,SP,Nautico-PE,PE,0,0,2012,33,E
2012-10-25 21:00:00,Ponte Preta-SP,SP,Cruzeiro-MG,MG,1,0,2012,33,V
2012-10-27 16:20:00,Corinthians-SP,SP,Vasco da Gama-RJ,RJ,1,0,2012,33,V
2012-10-27 16:20:00,Internacional-RS,RS,Palmeiras-SP,SP,2,1,2012,33,V
2012-10-27 18:30:00,Botafogo-RJ,RJ,Atletico-GO,GO,4,0,2012,33,V
2012-10-27 18:30:00,Figueirense-SC,SC,Portuguesa-SP,SP,0,0,2012,33,E
2012-10-27 18:30:00,Sport-PE,PE,Sao Paulo-SP,SP,2,4,2012,33,D
2012-10-27 18:30:00,Bahia-BA,BA,Gremio-RS,RS,1,1,2012,33,E
2012-10-31 21:50:00,Atletico-MG,MG,Flamengo-RJ,RJ,1,1,2012,33,E
2012-11-03 19:30:00,Gremio-RS,RS,Ponte Preta-SP,SP,1,0,2012,34,V
2012-11-03 19:30:00,Cruzeiro-MG,MG,Santos-SP,SP,0,4,2012,34,D
2012-11-03 21:00:00,Flamengo-RJ,RJ,Figueirense-SC,SC,1,0,2012,34,V
2012-11-04 17:00:00,Atletico-GO,GO,Corinthians-SP,SP,0,2,2012,34,D
2012-11-04 17:00:00,Vasco da Gama-RJ,RJ,Sport-PE,PE,0,3,2012,34,D
2012-11-04 17:00:00,Sao Paulo-SP,SP,Fluminense-RJ,RJ,1,1,2012,34,E
2012-11-04 17:00:00,Palmeiras-SP,SP,Botafogo-RJ,RJ,2,2,2012,34,E
2012-11-04 19:30:00,Portuguesa-SP,SP,Bahia-BA,BA,0,1,2012,34,D
2012-11-04 19:30:00,Coritiba-PR,PR,Atletico-MG,MG,1,0,2012,34,V
2012-11-04 19:30:00,Nautico-PE,PE,Internacional-RS,RS,3,0,2012,34,V
2012-11-10 19:30:00,Botafogo-RJ,RJ,Portuguesa-SP,SP,3,0,2012,35,V
2012-11-10 19:30:00,Atletico-GO,GO,Santos-SP,SP,2,1,2012,35,V
2012-11-10 21:00:00,Corinthians-SP,SP,Coritiba-PR,PR,5,1,2012,35,V
2012-11-11 17:00:00,Vasco da Gama-RJ,RJ,Atletico-MG,MG,1,1,2012,35,E
2012-11-11 17:00:00,Palmeiras-SP,SP,Fluminense-RJ,RJ,2,3,2012,35,D
2012-11-11 17:00:00,Gremio-RS,RS,Sao Paulo-SP,SP,2,1,2012,35,V
2012-11-11 19:30:00,Nautico-PE,PE,Flamengo-RJ,RJ,0,1,2012,35,D
2012-11-11 19:30:00,Ponte Preta-SP,SP,Internacional-RS,RS,1,0,2012,35,V
2012-11-11 19:30:00,Figueirense-SC,SC,Sport-PE,PE,1,1,2012,35,E
2012-11-11 19:30:00,Cruzeiro-MG,MG,Bahia-BA,BA,3,1,2012,35,V
2012-11-17 19:30:00,Santos-SP,SP,Figueirense-SC,SC,2,0,2012,36,V
2012-11-17 19:30:00,Coritiba-PR,PR,Vasco da Gama-RJ,RJ,1,2,2012,36,D
2012-11-18 17:00:00,Flamengo-RJ,RJ,Palmeiras-SP,SP,1,1,2012,36,E
2012-11-18 17:00:00,Fluminense-RJ,RJ,Cruzeiro-MG,MG,0,2,2012,36,D
2012-11-18 17:00:00,Sao Paulo-SP,SP,Nautico-PE,PE,2,1,2012,36,V
2012-11-18 17:00:00,Atletico-MG,MG,Atletico-GO,GO,2,2,2012,36,E
2012-11-18 17:00:00,Bahia-BA,BA,Ponte Preta-SP,SP,1,0,2012,36,V
2012-11-18 19:30:00,Sport-PE,PE,Botafogo-RJ,RJ,2,0,2012,36,V
2012-11-18 19:30:00,Internacional-RS,RS,Corinthians-SP,SP,0,2,2012,36,D
2012-11-18 19:30:00,Portuguesa-SP,SP,Gremio-RS,RS,2,2,2012,36,E
2012-11-24 19:30:00,Corinthians-SP,SP,Santos-SP,SP,1,1,2012,37,E
2012-11-24 19:30:00,Vasco da Gama-RJ,RJ,Flamengo-RJ,RJ,1,1,2012,37,E
2012-11-25 17:00:00,Ponte Preta-SP,SP,Sao Paulo-SP,SP,0,0,2012,37,E
2012-11-25 17:00:00,Sport-PE,PE,Fluminense-RJ,RJ,1,1,2012,37,E
2012-11-25 17:00:00,Figueirense-SC,SC,Gremio-RS,RS,2,4,2012,37,D
2012-11-25 17:00:00,Bahia-BA,BA,Nautico-PE,PE,1,1,2012,37,E
2012-11-25 17:00:00,Cruzeiro-MG,MG,Coritiba-PR,PR,2,1,2012,37,V
2012-11-25 17:00:00,Internacional-RS,RS,Portuguesa-SP,SP,0,2,2012,37,D
2012-11-25 17:00:00,Palmeiras-SP,SP,Atletico-GO,GO,1,2,2012,37,D
2012-11-25 17:00:00,Botafogo-RJ,RJ,Atletico-MG,MG,2,3,2012,37,D
2012-12-01 19:30:00,Flamengo-RJ,RJ,Botafogo-RJ,RJ,2,2,2012,38,E
2012-12-01 19:30:00,Santos-SP,SP,Palmeiras-SP,SP,3,1,2012,38,V
2012-12-02 17:00:00,Fluminense-RJ,RJ,Vasco da Gama-RJ,RJ,1,2,2012,38,D
2012-12-02 17:00:00,Sao Paulo-SP,SP,Corinthians-SP,SP,3,1,2012,38,V
2012-12-02 17:00:00,Gremio-RS,RS,Internacional-RS,RS,0,0,2012,38,E
2012-12-02 17:00:00,Atletico-MG,MG,Cruzeiro-MG,MG,3,2,2012,38,V
2012-12-02 17:00:00,Portuguesa-SP,SP,Ponte Preta-SP,SP,0,0,2012,38,E
2012-12-02 17:00:00,Coritiba-PR,PR,Figueirense-SC,SC,3,0,2012,38,V
2012-12-02 17:00:00,Nautico-PE,PE,Sport-PE,PE,1,0,2012,38,V
2012-12-02 17:00:00,Atletico-GO,GO,Bahia-BA,BA,0,1,2012,38,D
2013-05-25 18:30:00,Vasco da Gama-RJ,RJ,Portuguesa-SP,SP,1,0,2013,1,V
2013-05-25 18:30:00,Vitoria-BA,BA,Internacional-RS,RS,2,2,2013,1,E
2013-05-25 21:00:00,Corinthians-SP,SP,Botafogo-RJ,RJ,1,1,2013,1,E
2013-05-26 16:00:00,Gremio-RS,RS,Nautico-PE,PE,2,0,2013,1,V
2013-05-26 16:00:00,Ponte Preta-SP,SP,Sao Paulo-SP,SP,0,2,2013,1,D
2013-05-26 16:00:00,Criciuma-SC,SC,Bahia-BA,BA,3,1,2013,1,V
2013-05-26 16:00:00,Santos-SP,SP,Flamengo-RJ,RJ,0,0,2013,1,E
2013-05-26 18:30:00,Fluminense-RJ,RJ,Atletico-PR,PR,2,1,2013,1,V
2013-05-26 18:30:00,Cruzeiro-MG,MG,Goias-GO,GO,5,0,2013,1,V
2013-05-26 18:30:00,Coritiba-PR,PR,Atletico-MG,MG,2,1,2013,1,V
2013-05-29 15:00:00,Atletico-PR,PR,Cruzeiro-MG,MG,2,2,2013,2,E
2013-05-29 19:30:00,Botafogo-RJ,RJ,Santos-SP,SP,2,1,2013,2,V
2013-05-29 19:30:00,Sao Paulo-SP,SP,Vasco da Gama-RJ,RJ,5,1,2013,2,V
2013-05-29 21:00:00,Flamengo-RJ,RJ,Ponte Preta-SP,SP,0,2,2013,2,D
2013-05-29 21:00:00,Bahia-BA,BA,Coritiba-PR,PR,0,0,2013,2,E
2013-05-29 21:00:00,Nautico-PE,PE,Vitoria-BA,BA,0,3,2013,2,D
2013-05-29 22:00:00,Goias-GO,GO,Corinthians-SP,SP,1,1,2013,2,E
2013-05-30 19:30:00,Internacional-RS,RS,Criciuma-SC,SC,2,0,2013,2,V
2013-06-09 18:30:00,Atletico-MG,MG,Gremio-RS,RS,2,0,2013,2,V
2013-06-12 22:00:00,Portuguesa-SP,SP,Fluminense-RJ,RJ,2,1,2013,2,V
2013-06-01 16:20:00,Atletico-PR,PR,Flamengo-RJ,RJ,2,2,2013,3,E
2013-06-01 16:20:00,Santos-SP,SP,Gremio-RS,RS,1,1,2013,3,E
2013-06-01 16:20:00,Botafogo-RJ,RJ,Cruzeiro-MG,MG,2,1,2013,3,V
2013-06-01 18:30:00,Goias-GO,GO,Coritiba-PR,PR,1,1,2013,3,E
2013-06-01 18:30:00,Vitoria-BA,BA,Vasco da Gama-RJ,RJ,2,0,2013,3,V
2013-06-01 21:00:00,Corinthians-SP,SP,Ponte Preta-SP,SP,1,0,2013,3,V
2013-06-02 18:30:00,Fluminense-RJ,RJ,Criciuma-SC,SC,3,0,2013,3,V
2013-06-02 18:30:00,Internacional-RS,RS,Bahia-BA,BA,1,2,2013,3,D
2013-06-02 18:30:00,Nautico-PE,PE,Portuguesa-SP,SP,2,2,2013,3,E
2013-06-02 18:30:00,Atletico-MG,MG,Sao Paulo-SP,SP,0,0,2013,3,E
2013-06-05 19:30:00,Portuguesa-SP,SP,Internacional-RS,RS,1,1,2013,4,E
2013-06-05 19:30:00,Sao Paulo-SP,SP,Goias-GO,GO,0,1,2013,4,D
2013-06-05 19:30:00,Criciuma-SC,SC,Santos-SP,SP,3,1,2013,4,V
2013-06-05 21:00:00,Ponte Preta-SP,SP,Atletico-PR,PR,3,4,2013,4,D
2013-06-05 21:00:00,Gremio-RS,RS,Vitoria-BA,BA,1,0,2013,4,V
2013-06-05 21:00:00,Vasco da Gama-RJ,RJ,Atletico-MG,MG,2,0,2013,4,V
2013-06-05 22:00:00,Flamengo-RJ,RJ,Nautico-PE,PE,0,1,2013,4,D
2013-06-05 22:00:00,Bahia-BA,BA,Botafogo-RJ,RJ,2,1,2013,4,V
2013-06-05 22:00:00,Cruzeiro-MG,MG,Corinthians-SP,SP,1,0,2013,4,V
2013-06-06 21:00:00,Coritiba-PR,PR,Fluminense-RJ,RJ,2,1,2013,4,V
2013-06-08 16:20:00,Cruzeiro-MG,MG,Internacional-RS,RS,2,2,2013,5,E
2013-06-08 16:20:00,Criciuma-SC,SC,Flamengo-RJ,RJ,0,3,2013,5,D
2013-06-08 18:30:00,Vasco da Gama-RJ,RJ,Bahia-BA,BA,1,1,2013,5,E
2013-06-08 18:30:00,Corinthians-SP,SP,Portuguesa-SP,SP,0,0,2013,5,E
2013-06-08 21:00:00,Ponte Preta-SP,SP,Botafogo-RJ,RJ,0,2,2013,5,D
2013-06-09 18:30:00,Vitoria-BA,BA,Atletico-PR,PR,3,2,2013,5,V
2013-06-09 18:30:00,Coritiba-PR,PR,Nautico-PE,PE,1,0,2013,5,V
2013-06-09 18:30:00,Fluminense-RJ,RJ,Goias-GO,GO,2,1,2013,5,V
2013-06-12 19:30:00,Santos-SP,SP,Atletico-MG,MG,1,0,2013,5,V
2013-06-12 22:00:00,Gremio-RS,RS,Sao Paulo-SP,SP,1,1,2013,5,E
2013-07-06 18:30:00,Flamengo-RJ,RJ,Coritiba-PR,PR,2,2,2013,6,E
2013-07-06 18:30:00,Nautico-PE,PE,Ponte Preta-SP,SP,1,3,2013,6,D
2013-07-06 18:30:00,Atletico-PR,PR,Gremio-RS,RS,1,1,2013,6,E
2013-07-06 21:00:00,Portuguesa-SP,SP,Cruzeiro-MG,MG,1,1,2013,6,E
2013-07-07 16:00:00,Goias-GO,GO,Vitoria-BA,BA,1,0,2013,6,V
2013-07-07 16:00:00,Internacional-RS,RS,Vasco da Gama-RJ,RJ,5,3,2013,6,V
2013-07-07 16:00:00,Sao Paulo-SP,SP,Santos-SP,SP,0,2,2013,6,D
2013-07-07 16:00:00,Bahia-BA,BA,Corinthians-SP,SP,0,2,2013,6,D
2013-07-07 18:30:00,Botafogo-RJ,RJ,Fluminense-RJ,RJ,1,0,2013,6,V
2013-07-07 18:30:00,Atletico-MG,MG,Criciuma-SC,SC,3,2,2013,6,V
2013-07-13 18:30:00,Fluminense-RJ,RJ,Internacional-RS,RS,2,3,2013,7,D
2013-07-13 18:30:00,Santos-SP,SP,Portuguesa-SP,SP,4,1,2013,7,V
2013-07-13 21:00:00,Ponte Preta-SP,SP,Bahia-BA,BA,0,0,2013,7,E
2013-07-14 16:00:00,Vitoria-BA,BA,Sao Paulo-SP,SP,3,2,2013,7,V
2013-07-14 16:00:00,Gremio-RS,RS,Botafogo-RJ,RJ,2,1,2013,7,V
2013-07-14 16:00:00,Corinthians-SP,SP,Atletico-MG,MG,0,1,2013,7,D
2013-07-14 16:00:00,Coritiba-PR,PR,Atletico-PR,PR,1,0,2013,7,V
2013-07-14 18:30:00,Criciuma-SC,SC,Goias-GO,GO,0,0,2013,7,E
2013-07-14 18:30:00,Cruzeiro-MG,MG,Nautico-PE,PE,3,0,2013,7,V
2013-07-14 18:30:00,Vasco da Gama-RJ,RJ,Flamengo-RJ,RJ,0,1,2013,7,D
2013-07-20 18:30:00,Botafogo-RJ,RJ,Nautico-PE,PE,2,0,2013,8,V
2013-07-20 18:30:00,Sao Paulo-SP,SP,Cruzeiro-MG,MG,0,3,2013,8,D
2013-07-20 18:30:00,Criciuma-SC,SC,Gremio-RS,RS,2,1,2013,8,V
2013-07-21 16:00:00,Vitoria-BA,BA,Bahia-BA,BA,0,0,2013,8,E
2013-07-21 16:00:00,Internacional-RS,RS,Flamengo-RJ,RJ,1,0,2013,8,V
2013-07-21 16:00:00,Atletico-PR,PR,Corinthians-SP,SP,1,1,2013,8,E
2013-07-21 16:00:00,Santos-SP,SP,Coritiba-PR,PR,2,2,2013,8,E
2013-07-21 18:30:00,Fluminense-RJ,RJ,Vasco da Gama-RJ,RJ,1,3,2013,8,D
2013-07-21 18:30:00,Goias-GO,GO,Portuguesa-SP,SP,2,1,2013,8,V
2013-10-03 19:30:00,Atletico-MG,MG,Ponte Preta-SP,SP,4,0,2013,8,V
2013-07-27 18:30:00,Vasco da Gama-RJ,RJ,Criciuma-SC,SC,3,2,2013,9,V
2013-07-27 18:30:00,Portuguesa-SP,SP,Atletico-PR,PR,2,3,2013,9,D
2013-07-27 21:00:00,Ponte Preta-SP,SP,Santos-SP,SP,1,0,2013,9,V
2013-07-28 16:00:00,Gremio-RS,RS,Fluminense-RJ,RJ,2,0,2013,9,V
2013-07-28 16:00:00,Nautico-PE,PE,Internacional-RS,RS,3,0,2013,9,V
2013-07-28 16:00:00,Corinthians-SP,SP,Sao Paulo-SP,SP,0,0,2013,9,E
2013-07-28 16:00:00,Cruzeiro-MG,MG,Atletico-MG,MG,4,1,2013,9,V
2013-07-28 18:30:00,Flamengo-RJ,RJ,Botafogo-RJ,RJ,1,1,2013,9,E
2013-07-28 18:30:00,Coritiba-PR,PR,Vitoria-BA,BA,1,1,2013,9,E
2013-07-28 18:30:00,Bahia-BA,BA,Goias-GO,GO,2,1,2013,9,V
2013-07-31 19:30:00,Fluminense-RJ,RJ,Cruzeiro-MG,MG,1,0,2013,10,V
2013-07-31 19:30:00,Atletico-MG,MG,Atletico-PR,PR,1,2,2013,10,D
2013-07-31 19:30:00,Portuguesa-SP,SP,Criciuma-SC,SC,1,1,2013,10,E
2013-07-31 21:00:00,Coritiba-PR,PR,Ponte Preta-SP,SP,5,3,2013,10,V
2013-07-31 21:50:00,Corinthians-SP,SP,Gremio-RS,RS,2,0,2013,10,V
2013-07-31 21:50:00,Bahia-BA,BA,Flamengo-RJ,RJ,3,0,2013,10,V
2013-08-01 19:30:00,Botafogo-RJ,RJ,Vitoria-BA,BA,2,0,2013,10,V
2013-08-01 21:00:00,Goias-GO,GO,Vasco da Gama-RJ,RJ,1,1,2013,10,E
2013-09-03 21:00:00,Nautico-PE,PE,Sao Paulo-SP,SP,0,1,2013,10,D
2013-09-10 19:30:00,Internacional-RS,RS,Santos-SP,SP,1,2,2013,10,D
2013-07-10 21:00:00,Sao Paulo-SP,SP,Bahia-BA,BA,1,2,2013,11,D
2013-08-03 18:30:00,Cruzeiro-MG,MG,Coritiba-PR,PR,1,0,2013,11,V
2013-08-04 16:00:00,Atletico-PR,PR,Goias-GO,GO,2,0,2013,11,V
2013-08-04 16:00:00,Ponte Preta-SP,SP,Fluminense-RJ,RJ,1,1,2013,11,E
2013-08-04 16:00:00,Criciuma-SC,SC,Corinthians-SP,SP,0,2,2013,11,D
2013-08-04 16:00:00,Gremio-RS,RS,Internacional-RS,RS,1,1,2013,11,E
2013-08-04 16:00:00,Flamengo-RJ,RJ,Atletico-MG,MG,3,0,2013,11,V
2013-08-04 18:30:00,Vasco da Gama-RJ,RJ,Botafogo-RJ,RJ,2,3,2013,11,D
2013-08-04 18:30:00,Vitoria-BA,BA,Portuguesa-SP,SP,2,1,2013,11,V
2013-09-25 21:00:00,Santos-SP,SP,Nautico-PE,PE,1,1,2013,11,E
2013-07-24 21:00:00,Sao Paulo-SP,SP,Internacional-RS,RS,0,1,2013,12,D
2013-08-07 19:30:00,Vitoria-BA,BA,Fluminense-RJ,RJ,1,1,2013,12,E
2013-08-07 19:30:00,Criciuma-SC,SC,Cruzeiro-MG,MG,1,2,2013,12,D
2013-08-07 21:00:00,Flamengo-RJ,RJ,Portuguesa-SP,SP,1,1,2013,12,E
2013-08-07 21:00:00,Atletico-PR,PR,Bahia-BA,BA,1,0,2013,12,V
2013-08-07 21:50:00,Atletico-MG,MG,Botafogo-RJ,RJ,2,2,2013,12,E
2013-08-07 21:50:00,Santos-SP,SP,Corinthians-SP,SP,1,1,2013,12,E
2013-08-07 21:50:00,Goias-GO,GO,Nautico-PE,PE,2,1,2013,12,V
2013-08-08 21:00:00,Gremio-RS,RS,Coritiba-PR,PR,0,1,2013,12,D
2013-08-08 21:00:00,Vasco da Gama-RJ,RJ,Ponte Preta-SP,SP,1,1,2013,12,E
2013-08-10 18:30:00,Nautico-PE,PE,Atletico-MG,MG,0,0,2013,13,E
2013-08-10 18:30:00,Botafogo-RJ,RJ,Goias-GO,GO,1,1,2013,13,E
2013-08-11 16:00:00,Fluminense-RJ,RJ,Flamengo-RJ,RJ,2,3,2013,13,D
2013-08-11 16:00:00,Corinthians-SP,SP,Vitoria-BA,BA,2,0,2013,13,V
2013-08-11 16:00:00,Cruzeiro-MG,MG,Santos-SP,SP,0,0,2013,13,E
2013-08-11 16:00:00,Coritiba-PR,PR,Vasco da Gama-RJ,RJ,0,1,2013,13,D
2013-08-11 18:30:00,Ponte Preta-SP,SP,Criciuma-SC,SC,3,1,2013,13,V
2013-08-11 18:30:00,Bahia-BA,BA,Gremio-RS,RS,0,3,2013,13,D
2013-08-11 18:30:00,Internacional-RS,RS,Atletico-PR,PR,2,2,2013,13,E
2013-08-11 18:30:00,Portuguesa-SP,SP,Sao Paulo-SP,SP,2,1,2013,13,V
2013-08-14 19:30:00,Atletico-MG,MG,Bahia-BA,BA,2,0,2013,14,V
2013-08-14 19:30:00,Santos-SP,SP,Vasco da Gama-RJ,RJ,1,1,2013,14,E
2013-08-14 19:30:00,Criciuma-SC,SC,Nautico-PE,PE,3,0,2013,14,V
2013-08-14 21:00:00,Vitoria-BA,BA,Ponte Preta-SP,SP,3,1,2013,14,V
2013-08-14 21:00:00,Coritiba-PR,PR,Portuguesa-SP,SP,1,1,2013,14,E
2013-08-14 21:50:00,Goias-GO,GO,Flamengo-RJ,RJ,1,1,2013,14,E
2013-08-14 21:50:00,Fluminense-RJ,RJ,Corinthians-SP,SP,0,0,2013,14,E
2013-08-14 21:50:00,Gremio-RS,RS,Cruzeiro-MG,MG,3,1,2013,14,V
2013-08-15 19:30:00,Sao Paulo-SP,SP,Atletico-PR,PR,1,1,2013,14,E
2013-08-15 21:00:00,Botafogo-RJ,RJ,Internacional-RS,RS,3,3,2013,14,E
2013-08-17 18:30:00,Nautico-PE,PE,Fluminense-RJ,RJ,0,1,2013,15,D
2013-08-17 18:30:00,Cruzeiro-MG,MG,Vitoria-BA,BA,5,1,2013,15,V
2013-08-17 21:00:00,Vasco da Gama-RJ,RJ,Gremio-RS,RS,2,3,2013,15,D
2013-08-18 16:00:00,Ponte Preta-SP,SP,Goias-GO,GO,0,1,2013,15,D
2013-08-18 16:00:00,Portuguesa-SP,SP,Botafogo-RJ,RJ,1,3,2013,15,D
2013-08-18 16:00:00,Corinthians-SP,SP,Coritiba-PR,PR,1,0,2013,15,V
2013-08-18 16:00:00,Flamengo-RJ,RJ,Sao Paulo-SP,SP,0,0,2013,15,E
2013-08-18 18:30:00,Bahia-BA,BA,Santos-SP,SP,0,0,2013,15,E
2013-08-18 18:30:00,Internacional-RS,RS,Atletico-MG,MG,0,0,2013,15,E
2013-08-18 18:30:00,Atletico-PR,PR,Criciuma-SC,SC,2,1,2013,15,V
2013-08-24 18:30:00,Flamengo-RJ,RJ,Gremio-RS,RS,0,1,2013,16,D
2013-08-24 18:30:00,Ponte Preta-SP,SP,Cruzeiro-MG,MG,0,2,2013,16,D
2013-08-24 18:30:00,Santos-SP,SP,Vitoria-BA,BA,2,0,2013,16,V
2013-08-24 21:00:00,Criciuma-SC,SC,Coritiba-PR,PR,2,1,2013,16,V
2013-08-25 16:00:00,Atletico-MG,MG,Portuguesa-SP,SP,2,1,2013,16,V
2013-08-25 16:00:00,Bahia-BA,BA,Nautico-PE,PE,2,0,2013,16,V
2013-08-25 16:00:00,Vasco da Gama-RJ,RJ,Corinthians-SP,SP,1,1,2013,16,E
2013-08-25 16:00:00,Sao Paulo-SP,SP,Fluminense-RJ,RJ,2,1,2013,16,V
2013-08-25 18:30:00,Internacional-RS,RS,Goias-GO,GO,3,3,2013,16,E
2013-08-25 18:30:00,Atletico-PR,PR,Botafogo-RJ,RJ,2,0,2013,16,V
2013-08-31 18:30:00,Nautico-PE,PE,Atletico-PR,PR,1,4,2013,17,D
2013-08-31 18:30:00,Portuguesa-SP,SP,Bahia-BA,BA,4,2,2013,17,V
2013-08-31 18:30:00,Gremio-RS,RS,Ponte Preta-SP,SP,1,0,2013,17,V
2013-08-31 18:30:00,Goias-GO,GO,Atletico-MG,MG,0,0,2013,17,E
2013-08-31 21:00:00,Fluminense-RJ,RJ,Santos-SP,SP,0,2,2013,17,D
2013-09-01 16:00:00,Coritiba-PR,PR,Internacional-RS,RS,0,0,2013,17,E
2013-09-01 16:00:00,Vitoria-BA,BA,Criciuma-SC,SC,0,1,2013,17,D
2013-09-01 16:00:00,Botafogo-RJ,RJ,Sao Paulo-SP,SP,0,0,2013,17,E
2013-09-01 16:00:00,Corinthians-SP,SP,Flamengo-RJ,RJ,4,0,2013,17,V
2013-09-01 18:30:00,Cruzeiro-MG,MG,Vasco da Gama-RJ,RJ,5,3,2013,17,V
2013-09-03 19:30:00,Goias-GO,GO,Gremio-RS,RS,2,0,2013,18,V
2013-09-04 19:30:00,Flamengo-RJ,RJ,Vitoria-BA,BA,2,1,2013,18,V
2013-09-04 19:30:00,Atletico-PR,PR,Santos-SP,SP,2,1,2013,18,V
2013-09-04 21:00:00,Portuguesa-SP,SP,Ponte Preta-SP,SP,2,1,2013,18,V
2013-09-04 21:50:00,Internacional-RS,RS,Corinthians-SP,SP,1,0,2013,18,V
2013-09-04 21:50:00,Atletico-MG,MG,Fluminense-RJ,RJ,2,2,2013,18,E
2013-09-04 21:50:00,Bahia-BA,BA,Cruzeiro-MG,MG,1,3,2013,18,D
2013-09-05 19:30:00,Botafogo-RJ,RJ,Coritiba-PR,PR,3,1,2013,18,V
2013-09-05 21:00:00,Sao Paulo-SP,SP,Criciuma-SC,SC,1,2,2013,18,D
2013-09-05 21:00:00,Nautico-PE,PE,Vasco da Gama-RJ,RJ,0,3,2013,18,D
2013-09-07 18:30:00,Santos-SP,SP,Goias-GO,GO,1,0,2013,19,V
2013-09-07 18:30:00,Fluminense-RJ,RJ,Bahia-BA,BA,1,0,2013,19,V
2013-09-07 18:30:00,Vitoria-BA,BA,Atletico-MG,MG,1,1,2013,19,E
2013-09-07 18:30:00,Ponte Preta-SP,SP,Internacional-RS,RS,1,3,2013,19,D
2013-09-07 21:00:00,Gremio-RS,RS,Portuguesa-SP,SP,3,2,2013,19,V
2013-09-08 16:00:00,Coritiba-PR,PR,Sao Paulo-SP,SP,2,0,2013,19,V
2013-09-08 16:00:00,Cruzeiro-MG,MG,Flamengo-RJ,RJ,1,0,2013,19,V
2013-09-08 16:00:00,Corinthians-SP,SP,Nautico-PE,PE,0,0,2013,19,E
2013-09-08 18:30:00,Vasco da Gama-RJ,RJ,Atletico-PR,PR,0,0,2013,19,E
2013-09-08 18:30:00,Criciuma-SC,SC,Botafogo-RJ,RJ,1,2,2013,19,D
